date,Cumulative_solar_power,kWh electricity/day,Gas/day,
20/02/2019,28489,8.00,13.00,
21/02/2019,28500,6.00,13.00,
22/02/2019,28506,15.00,12.00,
23/02/2019,28510,8.00,10.00,
24/02/2019,28521,3.00,12.00,
25/02/2019,28529,10.00,11.00,
26/02/2019,28540,4.00,10.00,
27/02/2019,28551,4.00,11.00,
28/02/2019,28562,7.00,10.00,
1/03/2019,28565,16.00,12.00,
2/03/2019,28568,13.00,12.00,
3/03/2019,28570,15.00,12.00,
4/03/2019,28572,15.00,12.00,
5/03/2019,28579,18.00,13.00,
6/03/2019,28588,7.00,13.00,
7/03/2019,28594,9.00,13.00,
8/03/2019,28600,9.00,13.00,
9/03/2019,28608,15.00,12.00,
10/03/2019,28613,15.00,12.00,
11/03/2019,28620,9.00,13.00,
12/03/2019,28630,10.00,15.00,
13/03/2019,28635,9.00,14.00,
14/03/2019,28642,11.00,15.00,
15/03/2019,28649,12.00,15.00,
16/03/2019,28651,12.00,12.00,
17/03/2019,28655,15.00,12.00,
18/03/2019,28668,4.00,14.00,
19/03/2019,28682,4.00,14.00,
20/03/2019,28688,9.00,11.00,
21/03/2019,28698,9.00,11.00,
22/03/2019,28717,-6.00,9.00,
23/03/2019,28736,-4.00,10.00,
24/03/2019,28739,15.00,10.00,
25/03/2019,28760,-11.00,10.00,
26/03/2019,28770,9.00,12.00,
27/03/2019,28782,6.00,11.00,
28/03/2019,28789,6.00,11.00,
29/03/2019,28796,8.00,9.00,
30/03/2019,28817,-4.00,9.00,
31/03/2019,28835,1.00,7.00,
1/04/2019,28850,1.00,8.00,
2/04/2019,28871,-3.00,10.00,
3/04/2019,28881,10.00,11.00,
4/04/2019,28896,2.00,10.00,
5/04/2019,28906,7.00,13.00,
6/04/2019,28920,3.00,12.00,
7/04/2019,28933,3.00,9.00,
8/04/2019,28948,1.00,7.00,
9/04/2019,28960,4.00,7.00,
10/04/2019,28980,2.00,10.00,
11/04/2019,29000,0.00,10.00,
12/04/2019,29019,-11.00,8.00,
13/04/2019,29031,5.00,13.00,
14/04/2019,29047,3.00,13.00,
15/04/2019,29061,7.00,13.00,
16/04/2019,29084,-7.00,10.00,
17/04/2019,29098,0.00,8.00,
18/04/2019,29108,8.00,6.00,
19/04/2019,29132,-11.00,5.00,
20/04/2019,29155,-11.00,3.00,
21/04/2019,29179,-8.00,2.00,
22/04/2019,29203,-17.00,1.00,
23/04/2019,29223,0.00,1.00,
24/04/2019,29240,-5.00,4.00,
25/04/2019,29261,-6.00,2.00,
26/04/2019,29269,8.00,6.00,
27/04/2019,29290,-6.00,7.00,
28/04/2019,29305,2.00,7.00,
29/04/2019,29313,13.00,10.00,
30/04/2019,29330,-1.00,8.00,
1/05/2019,29340,4.00,7.00,
2/05/2019,29362,-4.00,6.00,
3/05/2019,29372,4.00,8.00,
4/05/2019,29383,5.00,9.00,
5/05/2019,29406,-4.00,12.00,
6/05/2019,29426,-8.00,9.00,
7/05/2019,29436,11.00,12.00,
8/05/2019,29453,-2.00,9.00,
9/05/2019,29462,6.00,9.00,
10/05/2019,29475,4.00,8.00,
11/05/2019,29489,3.00,8.00,
12/05/2019,29513,-6.00,7.00,
13/05/2019,29536,-6.00,7.00,
14/05/2019,29565,-13.00,6.00,
15/05/2019,29594,-11.00,6.00,
16/05/2019,29624,-13.00,6.00,
17/05/2019,29649,-12.00,3.00,
18/05/2019,29657,9.00,6.00,
19/05/2019,29674,-9.00,5.00,
20/05/2019,29693,-2.00,3.00,
21/05/2019,29697,15.00,7.00,
22/05/2019,29716,0.00,5.00,
23/05/2019,29740,-8.00,4.00,
24/05/2019,29763,-7.00,2.00,
25/05/2019,29794,-19.00,1.00,
26/05/2019,29813,-7.00,4.00,
27/05/2019,29833,-4.00,2.00,
28/05/2019,29848,1.00,4.00,
29/05/2019,29862,2.00,4.00,
30/05/2019,29882,0.00,4.00,
31/05/2019,29897,-4.00,2.00,
1/06/2019,29914,-1.00,2.00,
2/06/2019,29941,-10.00,1.00,
3/06/2019,29967,-15.00,1.00,
4/06/2019,29979,2.00,1.00,
5/06/2019,29995,-1.00,0.00,
6/06/2019,30003,10.00,2.00,
7/06/2019,30021,-1.00,3.00,
8/06/2019,30036,-2.00,3.00,
9/06/2019,30058,-8.00,4.00,
10/06/2019,30068,-3.00,4.00,
11/06/2019,30083,4.00,2.00,
12/06/2019,30101,-1.00,3.00,
13/06/2019,30116,1.00,3.00,
14/06/2019,30136,-3.00,3.00,
15/06/2019,30161,-14.00,3.00,
16/06/2019,30181,-4.00,1.00,
17/06/2019,30201,-2.00,3.00,
18/06/2019,30227,-11.00,0.00,
19/06/2019,30252,-13.00,1.00,
20/06/2019,30268,-1.00,1.00,
21/06/2019,30286,-4.00,1.00,
22/06/2019,30314,-14.00,0.00,
23/06/2019,30339,-10.00,1.00,
24/06/2019,30359,-6.00,0.00,
25/06/2019,30381,-8.00,0.00,
26/06/2019,30405,-15.00,0.00,
27/06/2019,30433,-15.00,0.00,
28/06/2019,30463,-17.00,0.00,
29/06/2019,30492,-14.00,0.00,
30/06/2019,30521,-17.00,0.00,
1/07/2019,30548,-16.00,0.00,
2/07/2019,30575,-14.00,0.00,
3/07/2019,30596,-7.00,0.00,
4/07/2019,30620,-12.00,0.00,
5/07/2019,30646,-8.00,0.00,
6/07/2019,30670,-9.00,0.00,
7/07/2019,30687,-5.00,0.00,
8/07/2019,30709,-16.00,0.00,
9/07/2019,30724,2.00,2.00,
10/07/2019,30741,-1.00,2.00,
11/07/2019,30753,0.00,1.00,
12/07/2019,30776,-4.00,1.00,
13/07/2019,30796,-1.00,0.00,
14/07/2019,30808,-2.00,1.00,
15/07/2019,30821,5.00,1.00,
16/07/2019,30830,8.00,2.00,
17/07/2019,30850,-6.00,1.00,
18/07/2019,30870,-8.00,1.00,
19/07/2019,30880,3.00,0.00,
20/07/2019,30897,0.00,0.00,
21/07/2019,30918,-13.00,0.00,
22/07/2019,30940,-4.00,0.00,
23/07/2019,30966,-13.00,0.00,
24/07/2019,30993,-13.00,0.00,
25/07/2019,31017,-13.00,0.00,
26/07/2019,31040,-14.00,0.00,
27/07/2019,31061,-10.00,0.00,
28/07/2019,31064,10.00,0.00,
29/07/2019,31078,0.00,0.00,
30/07/2019,31093,-2.00,0.00,
31/07/2019,31114,-9.00,0.00,
1/08/2019,31129,0.00,0.00,
2/08/2019,31144,1.00,0.00,
3/08/2019,31166,-7.00,0.00,
4/08/2019,31173,9.00,0.00,
5/08/2019,31190,-6.00,0.00,
6/08/2019,31207,-4.00,0.00,
7/08/2019,31224,-4.00,0.00,
8/08/2019,31245,-10.00,0.00,
9/08/2019,31266,-8.00,0.00,
10/08/2019,31277,0.00,0.00,
11/08/2019,31298,-8.00,0.00,
12/08/2019,31311,2.00,0.00,
13/08/2019,31322,6.00,1.00,
14/08/2019,31336,3.00,3.00,
15/08/2019,31348,1.00,3.00,
16/08/2019,31361,2.00,2.00,
17/08/2019,31375,-5.00,1.00,
18/08/2019,31380,15.00,1.00,
19/08/2019,31395,0.00,1.00,
20/08/2019,31410,0.00,1.00,
21/08/2019,31432,-6.00,2.00,
22/08/2019,31454,-8.00,2.00,
23/08/2019,31478,-9.00,2.00,
24/08/2019,31500,0.00,1.00,
25/08/2019,31522,-15.00,2.00,
26/08/2019,31542,-6.00,1.00,
27/08/2019,31561,-7.00,1.00,
28/08/2019,31580,-9.00,0.00,
29/08/2019,31596,1.00,1.00,
30/08/2019,31616,-6.00,0.00,
31/08/2019,31638,-10.00,1.00,
1/09/2019,31653,-1.00,1.00,
2/09/2019,31670,-5.00,2.00,
3/09/2019,31687,-6.00,2.00,
4/09/2019,31695,8.00,2.00,
5/09/2019,31704,7.00,2.00,
6/09/2019,31712,7.00,4.00,
7/09/2019,31729,3.00,4.00,
8/09/2019,31739,1.00,5.00,
9/09/2019,31759,1.00,4.00,
10/09/2019,31775,-1.00,5.00,
11/09/2019,31790,0.00,4.00,
12/09/2019,31794,8.00,5.00,
13/09/2019,31809,-1.00,1.00,
14/09/2019,31821,4.00,2.00,
15/09/2019,31832,-4.00,3.00,
16/09/2019,31840,4.00,2.00,
17/09/2019,31865,4.00,2.00,
18/09/2019,31879,4.00,4.00,
19/09/2019,31888,4.00,5.00,
20/09/2019,31900,5.00,5.00,
21/09/2019,31916,-7.00,6.00,
22/09/2019,31933,2.00,4.00,
23/09/2019,31942,3.00,2.00,
24/09/2019,31955,2.00,2.00,
25/09/2019,31958,12.00,4.00,
26/09/2019,31963,14.00,4.00,
27/09/2019,31966,14.00,4.00,
28/09/2019,31976,8.00,6.00,
29/09/2019,31984,6.00,4.00,
30/09/2019,31990,10.00,5.00,
1/10/2019,31997,9.00,5.00,
2/10/2019,32002,11.00,5.00,
3/10/2019,32011,10.00,7.00,
4/10/2019,32015,10.00,7.00,
5/10/2019,32018,13.00,8.00,
6/10/2019,32025,11.00,8.00,
7/10/2019,32028,15.00,8.00,
8/10/2019,32031,16.00,8.00,
9/10/2019,32037,10.00,8.00,
10/10/2019,32043,6.00,8.00,
11/10/2019,32053,7.00,8.00,
12/10/2019,32055,15.00,7.00,
13/10/2019,32060,12.00,6.00,
14/10/2019,32067,12.00,3.00,
15/10/2019,32075,7.00,4.00,
16/10/2019,32080,13.00,4.00,
17/10/2019,32087,12.00,7.00,
18/10/2019,32094,11.00,6.00,
19/10/2019,32094,11.00,6.00,
20/10/2019,32099,14.00,9.00,
21/10/2019,32101,13.00,7.00,
22/10/2019,32103,14.00,8.00,
23/10/2019,32111,9.00,7.00,
24/10/2019,32118,9.00,6.00,
25/10/2019,32126,11.00,5.00,
26/10/2019,32131,8.00,7.00,
27/10/2019,32138,9.00,5.00,
28/10/2019,32145,11.00,8.00,
29/10/2019,32149,11.00,9.00,
30/10/2019,32155,16.00,11.00,
31/10/2019,32160,9.00,11.00,
1/11/2019,32170,9.00,16.00,
2/11/2019,32172,14.00,11.00,
3/11/2019,32176,12.00,9.00,
4/11/2019,32178,9.00,8.00,
5/11/2019,32184,7.00,10.00,
6/11/2019,32189,11.00,10.00,
7/11/2019,32193,10.00,10.00,
8/11/2019,32196,10.00,12.00,
9/11/2019,32203,7.00,13.00,
10/11/2019,32208,8.00,14.00,
11/11/2019,32215,8.00,13.00,
12/11/2019,32216,17.00,15.00,
13/11/2019,32223,8.00,14.00,
14/11/2019,32226,13.00,15.00,
15/11/2019,32229,12.00,14.00,
16/11/2019,32231,12.00,15.00,
17/11/2019,32235,13.00,14.00,
18/11/2019,32238,13.00,14.00,
19/11/2019,32238,13.00,15.00,
20/11/2019,32244,9.00,16.00,
21/11/2019,32249,11.00,16.00,
22/11/2019,32252,15.00,17.00,
23/11/2019,32256,10.00,16.00,
24/11/2019,32258,15.00,14.00,
25/11/2019,32262,7.00,13.00,
26/11/2019,32266,12.00,12.00,
27/11/2019,32267,15.00,12.00,
28/11/2019,32268,15.00,11.00,
29/11/2019,32269,15.00,12.00,
30/11/2019,32274,12.00,13.00,
1/12/2019,32279,12.00,14.00,
2/12/2019,32281,16.00,16.00,
3/12/2019,32284,14.00,17.00,
4/12/2019,32288,10.00,16.00,
5/12/2019,32293,10.00,17.00,
6/12/2019,32296,14.00,18.00,
7/12/2019,32296,18.00,18.00,
8/12/2019,32297,15.00,13.00,
9/12/2019,32301,14.00,13.00,
10/12/2019,32302,14.00,14.00,
11/12/2019,32304,14.00,15.00,
12/12/2019,32306,13.00,16.00,
13/12/2019,32308,14.00,15.00,
14/12/2019,32308,14.00,16.00,
15/12/2019,32310,15.00,16.00,
16/12/2019,32312,13.00,14.00,
17/12/2019,32313,16.00,13.00,
18/12/2019,32316,18.00,12.00,
19/12/2019,32319,17.00,13.00,
20/12/2019,32321,17.00,11.00,
21/12/2019,32321,19.00,12.00,
22/12/2019,32322,15.00,12.00,
23/12/2019,32323,19.00,12.00,
24/12/2019,32324,15.00,14.00,
25/12/2019,32326,20.00,13.00,
26/12/2019,32327,17.00,12.00,
27/12/2019,32329,11.00,14.00,
28/12/2019,32330,16.00,13.00,
29/12/2019,32333,18.00,15.00,
30/12/2019,32336,15.00,16.00,
31/12/2019,32340,7.00,16.00,
1/01/2020,32342,20.00,16.00,
2/01/2020,32343,18.00,16.00,
3/01/2020,32344,15.00,14.00,
4/01/2020,32345,17.00,14.00,
5/01/2020,32346,17.00,15.00,
6/01/2020,32347,16.00,12.00,
7/01/2020,32352,12.00,14.00,
8/01/2020,32354,15.00,14.00,
9/01/2020,32355,17.00,11.00,
10/01/2020,32355,17.00,11.00,
11/01/2020,32359,11.00,12.00,
12/01/2020,32363,16.00,14.00,
13/01/2020,32364,15.00,13.00,
14/01/2020,32367,16.00,13.00,
15/01/2020,32367,19.00,13.00,
16/01/2020,32368,14.00,11.00,
17/01/2020,32373,10.00,14.00,
18/01/2020,32375,12.00,13.00,
19/01/2020,32381,14.00,15.00,
20/01/2020,32384,8.00,14.00,
21/01/2020,32387,10.00,16.00,
22/01/2020,32390,22.00,16.00,
23/01/2020,32391,16.00,16.00,
24/01/2020,32393,10.00,15.00,
25/01/2020,32394,16.00,18.00,
26/01/2020,32395,16.00,17.00,
27/01/2020,32400,12.00,14.00,
28/01/2020,32402,16.00,13.00,
29/01/2020,32406,14.00,16.00,
30/01/2020,32410,15.00,16.00,
31/01/2020,32412,15.00,15.00,
1/02/2020,32414,10.00,12.00,
2/02/2020,32416,14.00,11.00,
3/02/2020,32418,17.00,11.00,
4/02/2020,32420,13.00,11.00,
5/02/2020,32422,17.00,14.00,
6/02/2020,32425,12.00,13.00,
7/02/2020,32431,10.00,15.00,
8/02/2020,32439,10.00,16.00,
9/02/2020,32441,15.00,13.00,
10/02/2020,32443,13.00,14.00,
11/02/2020,32446,13.00,14.00,
12/02/2020,32450,13.00,16.00,
13/02/2020,32458,8.00,16.00,
14/02/2020,32462,17.00,17.00,
15/02/2020,32466,11.00,13.00,
16/02/2020,32470,14.00,11.00,
17/02/2020,32474,14.00,11.00,
18/02/2020,32480,9.00,15.00,
19/02/2020,32487,9.00,12.00,
20/02/2020,32493,14.00,15.00,
21/02/2020,32495,15.00,14.00,
22/02/2020,32500,13.00,16.00,
23/02/2020,32501,14.00,15.00,
24/02/2020,32502,17.00,12.00,
25/02/2020,32503,16.00,14.00,
26/02/2020,32508,12.00,14.00,
27/02/2020,32513,11.00,17.00,
28/02/2020,32515,17.00,17.00,
29/02/2020,32520,9.00,18.00,
1/03/2020,32525,14.00,14.00,
2/03/2020,32530,14.00,14.00,
3/03/2020,32533,12.00,16.00,
4/03/2020,32540,10.00,15.00,
5/03/2020,32547,14.00,14.00,
6/03/2020,32548,17.00,13.00,
7/03/2020,32552,14.00,15.00,
8/03/2020,32559,8.00,13.00,
9/03/2020,32561,18.00,14.00,
10/03/2020,32570,8.00,13.00,
11/03/2020,32572,19.00,13.00,
12/03/2020,32582,4.00,10.00,
13/03/2020,32592,8.00,12.00,
14/03/2020,32600,9.00,13.00,
15/03/2020,32605,11.00,12.00,
16/03/2020,32611,18.00,11.00,
17/03/2020,32619,8.00,10.00,
18/03/2020,32636,1.00,11.00,
19/03/2020,32649,4.00,11.00,
20/03/2020,32657,10.00,9.00,
21/03/2020,32659,15.00,12.00,
22/03/2020,32676,1.00,13.00,
23/03/2020,32697,1.00,13.00,
24/03/2020,32718,-1.00,14.00,
25/03/2020,32739,-2.00,13.00,
26/03/2020,32760,0.00,13.00,
27/03/2020,32780,-1.00,12.00,
28/03/2020,32799,-1.00,12.00,
29/03/2020,32819,-3.00,11.00,
30/03/2020,32834,5.00,14.00,
31/03/2020,32843,12.00,14.00,
1/04/2020,32866,-3.00,13.00,
2/04/2020,32888,-5.00,13.00,
3/04/2020,32896,11.00,13.00,
4/04/2020,32918,-6.00,12.00,
5/04/2020,32939,0.00,11.00,
6/04/2020,32962,-5.00,7.00,
7/04/2020,32977,1.00,7.00,
8/04/2020,32998,-4.00,5.00,
9/04/2020,33020,-5.00,4.00,
10/04/2020,33043,-4.00,4.00,
11/04/2020,33066,-6.00,4.00,
12/04/2020,33088,-6.00,4.00,
13/04/2020,33106,-1.00,4.00,
14/04/2020,33133,-13.00,8.00,
15/04/2020,33154,-3.00,9.00,
16/04/2020,33177,-4.00,9.00,
17/04/2020,33198,-6.00,6.00,
18/04/2020,33220,-8.00,5.00,
19/04/2020,33229,7.00,7.00,
20/04/2020,33246,4.00,6.00,
21/04/2020,33271,-12.00,5.00,
22/04/2020,33296,-8.00,6.00,
23/04/2020,33322,-7.00,4.00,
24/04/2020,33346,-4.00,3.00,
25/04/2020,33374,-11.00,3.00,
26/04/2020,33401,-12.00,8.00,
27/04/2020,33427,-5.00,5.00,
28/04/2020,33452,-9.00,4.00,
29/04/2020,33458,11.00,7.00,
30/04/2020,33470,8.00,7.00,
1/05/2020,33491,-6.00,6.00,
2/05/2020,33507,3.00,9.00,
3/05/2020,33533,-8.00,8.00,
4/05/2020,33547,6.00,7.00,
5/05/2020,33569,-2.00,6.00,
6/05/2020,33600,-14.00,7.00,
7/05/2020,33628,-8.00,6.00,
8/05/2020,33648,-1.00,4.00,
9/05/2020,33666,-4.00,3.00,
10/05/2020,33691,-9.00,2.00,
11/05/2020,33698,10.00,3.00,
12/05/2020,33720,0.00,9.00,
13/05/2020,33738,-4.00,7.00,
14/05/2020,33754,0.00,8.00,
15/05/2020,33784,-13.00,9.00,
16/05/2020,33805,-5.00,8.00,
17/05/2020,33829,-8.00,6.00,
18/05/2020,33853,-4.00,5.00,
19/05/2020,33879,-11.00,3.00,
20/05/2020,33908,-12.00,2.00,
21/05/2020,33935,-10.00,0.00,
22/05/2020,33963,-11.00,1.00,
23/05/2020,33976,1.00,1.00,
24/05/2020,34002,-10.00,2.00,
25/05/2020,34009,7.00,4.00,
26/05/2020,34035,-9.00,2.00,
27/05/2020,34062,-9.00,2.00,
28/05/2020,34091,-14.00,1.00,
29/05/2020,34121,-14.00,1.00,
30/05/2020,34149,-14.00,2.00,
31/05/2020,34177,-8.00,1.00,
1/06/2020,34205,-14.00,0.00,
2/06/2020,34230,-11.00,1.00,
3/06/2020,34257,-12.00,1.00,
4/06/2020,34280,-3.00,1.00,
5/06/2020,34288,5.00,2.00,
6/06/2020,34302,2.00,5.00,
7/06/2020,34320,-2.00,7.00,
8/06/2020,34337,0.00,5.00,
9/06/2020,34347,5.00,5.00,
10/06/2020,34356,10.00,6.00,
11/06/2020,34368,4.00,3.00,
12/06/2020,34388,-3.00,2.00,
13/06/2020,34402,-2.00,2.00,
14/06/2020,34426,-7.00,1.00,
15/06/2020,34442,0.00,1.00,
16/06/2020,34468,-11.00,1.00,
17/06/2020,34490,-10.00,1.00,
18/06/2020,34503,1.00,1.00,
19/06/2020,34529,-9.00,1.00,
20/06/2020,34551,-8.00,0.00,
21/06/2020,34575,-9.00,1.00,
22/06/2020,34588,2.00,1.00,
23/06/2020,34613,-13.00,1.00,
24/06/2020,34642,-14.00,1.00,
25/06/2020,34670,-14.00,1.00,
26/06/2020,34698,-15.00,1.00,
27/06/2020,34715,-5.00,1.00,
28/06/2020,34730,-1.00,1.00,
29/06/2020,34756,-11.00,0.00,
30/06/2020,34773,-1.00,1.00,
1/07/2020,34789,8.00,1.00,
2/07/2020,34799,-3.00,1.00,
3/07/2020,34813,3.00,1.00,
4/07/2020,34836,-7.00,1.00,
5/07/2020,34843,7.00,3.00,
6/07/2020,34860,-9.00,3.00,
7/07/2020,34886,0.00,1.00,
8/07/2020,34903,-2.00,0.00,
9/07/2020,34908,10.00,3.00,
10/07/2020,34922,4.00,1.00,
11/07/2020,34950,-11.00,2.00,
12/07/2020,34975,-11.00,1.00,
13/07/2020,35002,-13.00,2.00,
14/07/2020,35031,-14.00,0.00,
15/07/2020,35039,9.00,1.00,
16/07/2020,35049,7.00,3.00,
17/07/2020,35058,7.00,1.00,
18/07/2020,35074,1.00,2.00,
19/07/2020,35099,-13.00,1.00,
20/07/2020,35122,-8.00,0.00,
21/07/2020,35141,-5.00,1.00,
22/07/2020,35170,-12.00,1.00,
23/07/2020,35194,-9.00,2.00,
24/07/2020,35217,-6.00,0.00,
25/07/2020,35226,6.00,1.00,
26/07/2020,35235,7.00,1.00,
27/07/2020,35255,-1.00,1.00,
28/07/2020,35272,-2.00,1.00,
29/07/2020,35289,-1.00,1.00,
30/07/2020,35314,-10.00,1.00,
31/07/2020,35341,-14.00,0.00,
1/08/2020,35364,-9.00,1.00,
2/08/2020,35385,-7.00,1.00,
3/08/2020,35408,-5.00,1.00,
4/08/2020,35418,6.00,1.00,
5/08/2020,35441,-8.00,1.00,
6/08/2020,35467,-13.00,1.00,
7/08/2020,35492,-12.00,1.00,
8/08/2020,35512,-5.00,1.00,
9/08/2020,35535,-12.00,0.00,
10/08/2020,35558,-12.00,0.00,
11/08/2020,35580,-10.00,0.00,
12/08/2020,35600,-9.00,0.00,
13/08/2020,35621,-11.00,0.00,
14/08/2020,35635,-4.00,0.00,
15/08/2020,35652,-4.00,0.00,
16/08/2020,35662,4.00,0.00,
17/08/2020,35674,-1.00,0.00,
18/08/2020,35692,-3.00,0.00,
19/08/2020,35709,-1.00,0.00,
20/08/2020,35722,0.00,0.00,
21/08/2020,35737,-1.00,0.00,
22/08/2020,35758,-3.00,0.00,
23/08/2020,35772,-1.00,0.00,
24/08/2020,35785,-1.00,0.00,
25/08/2020,35802,1.00,0.00,
26/08/2020,35811,7.00,1.00,
27/08/2020,35819,9.00,2.00,
28/08/2020,35827,9.00,2.00,
29/08/2020,35837,6.00,3.00,
30/08/2020,35848,7.00,3.00,
31/08/2020,35856,11.00,3.00,
1/09/2020,35869,3.00,3.00,
2/09/2020,35880,6.00,4.00,
3/09/2020,35896,2.00,3.00,
4/09/2020,35902,11.00,2.00,
5/09/2020,35917,5.00,2.00,
6/09/2020,35934,-1.00,3.00,
7/09/2020,35947,4.00,3.00,
8/09/2020,35964,0.00,4.00,
9/09/2020,35968,17.00,3.00,
10/09/2020,35976,6.00,2.00,
11/09/2020,35996,-3.00,2.00,
12/09/2020,36013,1.00,3.00,
13/09/2020,36027,1.00,3.00,
14/09/2020,36046,-1.00,2.00,
15/09/2020,36063,1.00,2.00,
16/09/2020,36080,1.00,1.00,
17/09/2020,36098,-4.00,1.00,
18/09/2020,36116,-1.00,3.00,
19/09/2020,36134,3.00,1.00,
20/09/2020,36148,2.00,1.00,
21/09/2020,36165,0.00,2.00,
22/09/2020,36181,4.00,2.00,
23/09/2020,36197,1.00,3.00,
24/09/2020,36204,12.00,3.00,
25/09/2020,36212,12.00,5.00,
26/09/2020,36217,16.00,7.00,
27/09/2020,36231,3.00,8.00,
28/09/2020,36237,14.00,5.00,
29/09/2020,36238,19.00,6.00,
30/09/2020,36246,9.00,5.00,
1/10/2020,36253,14.00,4.00,
2/10/2020,36257,19.00,5.00,
3/10/2020,36261,15.00,7.00,
4/10/2020,36264,15.00,6.00,
5/10/2020,36274,9.00,8.00,
6/10/2020,36280,16.00,7.00,
7/10/2020,36291,7.00,7.00,
8/10/2020,36296,14.00,7.00,
9/10/2020,36299,18.00,7.00,
10/10/2020,36307,8.00,7.00,
11/10/2020,36313,14.00,9.00,
12/10/2020,36323,9.00,9.00,
13/10/2020,36332,15.00,8.00,
14/10/2020,36336,16.00,9.00,
15/10/2020,36341,16.00,10.00,
16/10/2020,36349,18.00,8.00,
17/10/2020,36354,14.00,10.00,
18/10/2020,36360,12.00,9.00,
19/10/2020,36365,16.00,9.00,
20/10/2020,36372,16.00,8.00,
21/10/2020,36374,20.00,8.00,
22/10/2020,36380,12.00,7.00,
23/10/2020,36385,16.00,6.00,
24/10/2020,36393,9.00,5.00,
25/10/2020,36396,14.00,6.00,
26/10/2020,36398,17.00,8.00,
27/10/2020,36402,19.00,9.00,
28/10/2020,36405,13.00,9.00,
29/10/2020,36409,15.00,10.00,
30/10/2020,36412,17.00,9.00,
31/10/2020,36415,16.00,8.00,
1/11/2020,36419,15.00,7.00,
2/11/2020,36422,19.00,6.00,
3/11/2020,36424,16.00,5.00,
4/11/2020,36430,15.00,9.00,
5/11/2020,36437,12.00,11.00,
6/11/2020,36445,16.00,11.00,
7/11/2020,36453,13.00,13.00,
8/11/2020,36461,12.00,11.00,
9/11/2020,36466,14.00,10.00,
10/11/2020,36469,14.00,9.00,
11/11/2020,36471,14.00,9.00,
12/11/2020,36475,16.00,8.00,
13/11/2020,36478,17.00,10.00,
14/11/2020,36480,19.00,10.00,
15/11/2020,36484,13.00,8.00,
16/11/2020,36485,21.00,8.00,
17/11/2020,36487,21.00,10.00,
18/11/2020,36488,21.00,9.00,
19/11/2020,36495,18.00,8.00,
20/11/2020,36497,19.00,10.00,
21/11/2020,36500,17.00,12.00,
22/11/2020,36502,20.00,13.00,
23/11/2020,36502,23.00,11.00,
24/11/2020,36508,14.00,11.00,
25/11/2020,36513,14.00,12.00,
26/11/2020,36516,16.00,12.00,
27/11/2020,36519,18.00,11.00,
28/11/2020,36520,21.00,11.00,
29/11/2020,36525,11.00,13.00,
30/11/2020,36526,22.00,14.00,
1/12/2020,36527,20.00,17.00,
2/12/2020,36530,21.00,13.00,
3/12/2020,36531,20.00,12.00,
4/12/2020,36531,21.00,14.00,
5/12/2020,36534,19.00,15.00,
6/12/2020,36536,19.00,16.00,
7/12/2020,36537,22.00,17.00,
8/12/2020,36539,23.00,17.00,
9/12/2020,36543,17.00,16.00,
10/12/2020,36544,23.00,17.00,
11/12/2020,36548,17.00,16.00,
12/12/2020,36549,18.00,17.00,
13/12/2020,36550,20.00,12.00,
14/12/2020,36552,17.00,13.00,
15/12/2020,36554,18.00,12.00,
16/12/2020,36555,19.00,11.00,
17/12/2020,36558,21.00,12.00,
18/12/2020,36560,25.00,12.00,
19/12/2020,36564,19.00,12.00,
20/12/2020,36565,17.00,12.00,
21/12/2020,36567,18.00,12.00,
22/12/2020,36567,19.00,12.00,
23/12/2020,36569,19.00,10.00,
24/12/2020,36569,19.00,10.00,
25/12/2020,36570,17.00,13.00,
26/12/2020,36573,17.00,14.00,
27/12/2020,36575,14.00,17.00,
28/12/2020,36575,18.00,16.00,
29/12/2020,36577,17.00,18.00,
30/12/2020,36580,16.00,16.00,
31/12/2020,36581,21.00,16.00,
1/01/2021,36583,21.00,17.00,
2/01/2021,36587,18.00,16.00,
3/01/2021,36588,20.00,16.00,
4/01/2021,36589,20.00,16.00,
5/01/2021,36590,24.00,17.00,
6/01/2021,36590,21.00,17.00,
7/01/2021,36591,22.00,16.00,
8/01/2021,36593,19.00,18.00,
9/01/2021,36594,24.00,17.00,
10/01/2021,36599,15.00,17.00,
11/01/2021,36603,17.00,17.00,
12/01/2021,36604,25.00,18.00,
13/01/2021,36607,22.00,16.00,
14/01/2021,36608,24.00,16.00,
15/01/2021,36610,24.00,16.00,
16/01/2021,36611,22.00,18.00,
17/01/2021,36612,20.00,18.00,
18/01/2021,36615,19.00,16.00,
19/01/2021,36618,22.00,18.00,
20/01/2021,36618,22.00,16.00,
21/01/2021,36621,25.00,14.00,
22/01/2021,36624,21.00,13.00,
23/01/2021,36628,17.00,17.00,
24/01/2021,36629,21.00,17.00,
25/01/2021,36632,21.00,17.00,
26/01/2021,36637,22.00,17.00,
27/01/2021,36643,20.00,17.00,
28/01/2021,36643,25.00,17.00,
29/01/2021,36644,22.00,13.00,
30/01/2021,36649,20.00,13.00,
31/01/2021,36651,21.00,16.00,
1/02/2021,36654,23.00,16.00,
2/02/2021,36655,21.00,16.00,
3/02/2021,36657,23.00,17.00,
4/02/2021,36658,20.00,11.00,
5/02/2021,36661,25.00,14.00,
6/02/2021,36666,14.00,12.00,
7/02/2021,36668,18.00,14.00,
8/02/2021,36668,27.00,19.00,
9/02/2021,36668,30.00,25.00,
10/02/2021,36668,26.00,24.00,
11/02/2021,36668,26.00,23.00,
